text,label,processed_text,email_length,word_count,url_count,exclamation_count,dollar_signs,urgent_words
Your domain registration has expired. Renew immediately: http://fake-domain.com/renew,1,your domain registration has expired renew immediately http fake domain com renew,85,8,1,0,0,1
Your Payoneer account is suspended. Reactivate here: http://fake-payoneer.com/activate,1,your payoneer account is suspended reactivate here http fake payoneer com activate,86,8,1,0,0,0
Your Hulu subscription has expired. Update payment method: http://fake-netflix.com/billing,1,your hulu subscription has expired update payment method http fake netflix com billing,90,9,1,0,0,0
Your package is held at customs. Pay fees to release: http://fake-shipping.com,1,your package is held at customs pay fees to release http fake shipping com,78,11,1,0,0,0
Thank you for your order #12345. Your items will be shipped within 2-3 business days.,0,thank you for your order 12345 your items will be shipped within 2 3 business days,85,15,0,0,0,0
Project deadline reminder: Final submission due by Friday 5 PM.,0,project deadline reminder final submission due by friday 5 pm,63,10,0,0,0,0
Your recent order #67890 has been shipped with tracking number TR123456.,0,your recent order 67890 has been shipped with tracking number tr123456,72,11,0,0,0,0
Google account suspension notice. Restore access immediately: http://fake-google.com/restore,1,google account suspension notice restore access immediately http fake google com restore,92,8,1,0,0,1
Microsoft security alert: Suspicious login detected. Verify here: http://fake-microsoft.com/security,1,microsoft security alert suspicious login detected verify here http fake microsoft com security,100,9,1,0,0,0
"You have received a money transfer of $25,000. Claim it now: http://fake-transfer.com",1,you have received a money transfer of 25 000 claim it now http fake transfer com,85,12,1,0,1,0
Technical support ticket #12345 has been resolved. Please confirm the fix.,0,technical support ticket 12345 has been resolved please confirm the fix,74,11,0,0,0,0
Performance review meeting set for next week. Please prepare your self-assessment.,0,performance review meeting set for next week please prepare your self assessment,82,11,0,0,0,0
Customer satisfaction survey results are now available in the dashboard.,0,customer satisfaction survey results are now available in the dashboard,72,10,0,0,0,0
Your flight booking confirmation for Flight AA123 on December 15th. Have a great trip!,0,your flight booking confirmation for flight aa123 on december 15th have a great trip,86,14,0,1,0,0
Your cryptocurrency wallet has been compromised. Secure it now: http://fake-crypto.com/secure,1,your cryptocurrency wallet has been compromised secure it now http fake crypto com secure,93,10,1,0,0,0
YouTube channel strike received. Appeal immediately: http://fake-youtube.com/appeal,1,youtube channel strike received appeal immediately http fake youtube com appeal,83,7,1,0,0,1
Technical support ticket #67890 has been resolved. Please confirm the fix.,0,technical support ticket 67890 has been resolved please confirm the fix,74,11,0,0,0,0
Your feedback on our recent service has been received. Thank you for your input.,0,your feedback on our recent service has been received thank you for your input,80,14,0,0,0,0
Team building event planned for next Monday. Registration is now open.,0,team building event planned for next monday registration is now open,70,11,0,0,0,0
Technical support ticket #67890 has been resolved. Please confirm the fix.,0,technical support ticket 67890 has been resolved please confirm the fix,74,11,0,0,0,0
"You have received a money transfer of $25,000. Claim it now: http://fake-transfer.com",1,you have received a money transfer of 25 000 claim it now http fake transfer com,85,12,1,0,1,0
Happy Birthday! Wishing you a wonderful day filled with joy and celebration.,0,happy birthday wishing you a wonderful day filled with joy and celebration,76,12,0,1,0,0
Project deadline reminder: Final submission due by Monday 5 PM.,0,project deadline reminder final submission due by monday 5 pm,63,10,0,0,0,0
Meeting reminder: Team standup at 10 AM tomorrow in conference room B. Please bring your progress reports.,0,meeting reminder team standup at 10 am tomorrow in conference room b please bring your progress reports,106,17,0,0,0,0
Security Alert: Unusual activity detected on your account. Verify your identity immediately: http://suspicious-site.com,1,security alert unusual activity detected on your account verify your identity immediately http suspicious site com,119,13,1,0,0,1
Monthly newsletter: Check out our latest product updates and company news.,0,monthly newsletter check out our latest product updates and company news,74,11,0,0,0,0
Monthly newsletter: Check out our latest product updates and company news.,0,monthly newsletter check out our latest product updates and company news,74,11,0,0,0,0
IMPORTANT: Your credit card will be charged $500 unless you cancel immediately. Click here: http://scam-site.com,1,important your credit card will be charged 500 unless you cancel immediately click here http scam site com,112,15,1,0,1,1
Google account suspension notice. Restore access immediately: http://fake-google.com/restore,1,google account suspension notice restore access immediately http fake google com restore,92,8,1,0,0,1
Your Spotify account has been hacked. Secure it now: http://fake-spotify.com/secure,1,your spotify account has been hacked secure it now http fake spotify com secure,83,10,1,0,0,0
Your Amazon account has been suspended. Restore access here: http://fake-amazon.com,1,your amazon account has been suspended restore access here http fake amazon com,83,10,1,0,0,0
YouTube channel strike received. Appeal immediately: http://fake-youtube.com/appeal,1,youtube channel strike received appeal immediately http fake youtube com appeal,83,7,1,0,0,1
"Congratulations! You've inherited $1,000,000. Claim here: http://fake-inheritance.com/claim",1,congratulations you ve inherited 1 000 000 claim here http fake inheritance com claim,91,7,1,1,1,0
New employee orientation will be held on Monday morning at 9 AM.,0,new employee orientation will be held on monday morning at 9 am,64,12,0,0,0,0
Meeting reminder: Team standup at 10 AM tomorrow in conference room B. Please bring your progress reports.,0,meeting reminder team standup at 10 am tomorrow in conference room b please bring your progress reports,106,17,0,0,0,0
Weekly team meeting scheduled for Monday at 3 PM. Please confirm your attendance.,0,weekly team meeting scheduled for monday at 3 pm please confirm your attendance,81,13,0,0,0,0
Adobe security alert: Suspicious login detected. Verify here: http://fake-microsoft.com/security,1,adobe security alert suspicious login detected verify here http fake microsoft com security,96,9,1,0,0,0
Conference call rescheduled to Thursday 11 AM. Dial-in details attached.,0,conference call rescheduled to thursday 11 am dial in details attached,72,10,0,0,0,0
Thank you for your order #12345. Your items will be shipped within 2-3 business days.,0,thank you for your order 12345 your items will be shipped within 2 3 business days,85,15,0,0,0,0
Your parking permit application has been approved and is ready for pickup.,0,your parking permit application has been approved and is ready for pickup,74,12,0,0,0,0
Customer satisfaction survey results are now available in the dashboard.,0,customer satisfaction survey results are now available in the dashboard,72,10,0,0,0,0
"Hi Mike, Hope you're doing well. Just wanted to follow up on our meeting yesterday. Best regards, Sarah",0,hi mike hope you re doing well just wanted to follow up on our meeting yesterday best regards sarah,103,18,0,0,0,0
"You have received a money transfer of $50,000. Claim it now: http://fake-transfer.com",1,you have received a money transfer of 50 000 claim it now http fake transfer com,85,12,1,0,1,0
Microsoft security alert: Suspicious login detected. Verify here: http://fake-microsoft.com/security,1,microsoft security alert suspicious login detected verify here http fake microsoft com security,100,9,1,0,0,0
